selected_num:48
selected decision variable:cluster0:[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43],reward12:[1,2,3],reward15:[1,2,3],reward37:[1,2,3],reward38:[1,2,3],reward4:[1,2,3],reward44:[1,2,3],reward49:[1,2,3],reward7:[1,2,3]
cluster23_cluster7_1 = -0.0
cluster23_cluster7_2 = -0.0
cluster23_cluster12_0 = 0.0
cluster23_cluster12_1 = 0.0
cluster23_cluster12_2 = 0.0
cluster23_cluster15_0 = 0.0
cluster23_cluster15_1 = -0.0
cluster23_cluster15_2 = 4.0
cluster23_cluster37_0 = 0.0
cluster23_cluster37_1 = 0.0
cluster23_cluster37_2 = -0.0
cluster23_cluster38_0 = 0.0
cluster23_cluster38_1 = -0.0
cluster23_cluster38_2 = -0.0
cluster23_cluster44_0 = -0.0
cluster23_cluster44_1 = -0.0
cluster23_cluster44_2 = 0.0
cluster23_cluster49_0 = 0.0
cluster23_cluster49_1 = 0.0
cluster23_cluster49_2 = -0.0
cluster24_cluster4_0 = 0.0
cluster24_cluster4_1 = -0.0
cluster24_cluster4_2 = -0.0
cluster24_cluster7_0 = 0.0
cluster24_cluster7_1 = -0.0
cluster24_cluster7_2 = 0.0
cluster24_cluster12_0 = 0.0
cluster24_cluster12_1 = -0.0
cluster24_cluster12_2 = 5.0
cluster24_cluster15_0 = 0.0
cluster24_cluster15_1 = 0.0
cluster24_cluster15_2 = -0.0
cluster24_cluster37_0 = 0.0
cluster24_cluster37_1 = -0.0
cluster24_cluster37_2 = 1.0
cluster24_cluster38_0 = 0.0
cluster24_cluster38_1 = 0.0
cluster24_cluster38_2 = -0.0
cluster24_cluster44_0 = 0.0
cluster24_cluster44_1 = 3.0
cluster24_cluster44_2 = 0.0
cluster24_cluster49_0 = 0.0
cluster24_cluster49_1 = -0.0
cluster24_cluster49_2 = -0.0
cluster25_cluster4_0 = -0.0
cluster25_cluster4_1 = 0.0
cluster25_cluster4_2 = -0.0
cluster25_cluster7_0 = -0.0
cluster25_cluster7_1 = 0.0
cluster25_cluster7_2 = 0.0
cluster25_cluster12_0 = -0.0
cluster25_cluster12_1 = 1.0
cluster25_cluster12_2 = -0.0
cluster25_cluster15_0 = 0.0
cluster25_cluster15_1 = 4.0
cluster25_cluster15_2 = 6.0
cluster25_cluster37_0 = 2.0
cluster25_cluster37_1 = 0.0
cluster25_cluster37_2 = 0.0
cluster25_cluster38_0 = 1.0
cluster25_cluster38_1 = -0.0
cluster25_cluster38_2 = 1.0
cluster25_cluster44_0 = 0.0
cluster25_cluster44_1 = -0.0
cluster25_cluster44_2 = 0.0
cluster25_cluster49_0 = -0.0
cluster25_cluster49_1 = -0.0
cluster25_cluster49_2 = -0.0
cluster26_cluster4_0 = 0.0
cluster26_cluster4_1 = -0.0
cluster26_cluster4_2 = 1.0
cluster26_cluster7_0 = 0.0
cluster26_cluster7_1 = 1.0
cluster26_cluster7_2 = -0.0
cluster26_cluster12_0 = 0.0
cluster26_cluster12_1 = -0.0
cluster26_cluster12_2 = 0.0
cluster26_cluster15_0 = 0.0
cluster26_cluster15_1 = 1.0
cluster26_cluster15_2 = 3.0
cluster26_cluster37_0 = 1.0
cluster26_cluster37_1 = 1.0
cluster26_cluster37_2 = -0.0
cluster26_cluster38_0 = 0.0
cluster26_cluster38_1 = 0.0
cluster26_cluster38_2 = 0.0
cluster26_cluster44_0 = 0.0
cluster26_cluster44_1 = 0.0
cluster26_cluster44_2 = 1.0
cluster26_cluster49_0 = 0.0
cluster26_cluster49_1 = 0.0
cluster26_cluster49_2 = -0.0
cluster27_cluster4_0 = 0.0
cluster27_cluster4_1 = -0.0
cluster27_cluster4_2 = -0.0
cluster27_cluster7_0 = 0.0
cluster27_cluster7_1 = 0.0
cluster27_cluster7_2 = 0.0
cluster27_cluster12_0 = 0.0
cluster27_cluster12_1 = -0.0
cluster27_cluster12_2 = -0.0
cluster27_cluster15_0 = 0.0
cluster27_cluster15_1 = 4.0
cluster27_cluster15_2 = 7.0
cluster27_cluster37_0 = 0.0
cluster27_cluster37_1 = -0.0
cluster27_cluster37_2 = -0.0
cluster27_cluster38_0 = 0.0
cluster27_cluster38_1 = -0.0
cluster27_cluster38_2 = -0.0
cluster27_cluster44_0 = 0.0
cluster27_cluster44_1 = 1.0
cluster27_cluster44_2 = -0.0
cluster27_cluster49_0 = 0.0
cluster27_cluster49_1 = 0.0
cluster27_cluster49_2 = -0.0
cluster28_cluster4_0 = 0.0
cluster28_cluster4_1 = -0.0
cluster28_cluster4_2 = 0.0
cluster28_cluster7_0 = -0.0
cluster28_cluster7_1 = 0.0
cluster28_cluster7_2 = 1.0
cluster28_cluster12_0 = 0.0
cluster28_cluster12_1 = -0.0
cluster28_cluster12_2 = -0.0
cluster28_cluster15_0 = 1.0
cluster28_cluster15_1 = 4.0
cluster28_cluster15_2 = 0.0
cluster28_cluster37_0 = 0.0
cluster28_cluster37_1 = -0.0
cluster28_cluster37_2 = 2.0
cluster28_cluster38_0 = 0.0
cluster28_cluster38_1 = -0.0
cluster28_cluster38_2 = 1.0
cluster28_cluster44_0 = 0.0
cluster28_cluster44_1 = 0.0
cluster28_cluster44_2 = 0.0
cluster28_cluster49_0 = 0.0
cluster28_cluster49_1 = 0.0
cluster28_cluster49_2 = -0.0
cluster29_cluster4_0 = 0.0
cluster29_cluster4_1 = -0.0
cluster29_cluster4_2 = 1.0
cluster29_cluster7_0 = 0.0
cluster29_cluster7_1 = 0.0
cluster29_cluster7_2 = -0.0
cluster29_cluster12_0 = 0.0
cluster29_cluster12_1 = 1.0
cluster29_cluster12_2 = 1.0
cluster29_cluster15_0 = 1.0
cluster29_cluster15_1 = 4.0
cluster29_cluster15_2 = -0.0
cluster29_cluster37_0 = 0.0
cluster29_cluster37_1 = -0.0
cluster29_cluster37_2 = -0.0
cluster29_cluster38_0 = 0.0
cluster29_cluster38_1 = -0.0
cluster29_cluster38_2 = 1.0
cluster29_cluster44_0 = 0.0
cluster29_cluster44_1 = 0.0
cluster29_cluster44_2 = 0.0
cluster29_cluster49_0 = 0.0
cluster29_cluster49_1 = -0.0
cluster29_cluster49_2 = -0.0
cluster30_cluster4_0 = 0.0
cluster30_cluster4_1 = 0.0
cluster30_cluster4_2 = -0.0
cluster30_cluster7_0 = 0.0
cluster30_cluster7_1 = -0.0
cluster30_cluster7_2 = -0.0
cluster30_cluster12_0 = 0.0
cluster30_cluster12_1 = 1.0
cluster30_cluster12_2 = 1.0
cluster30_cluster15_0 = 0.0
cluster30_cluster15_1 = 9.0
cluster30_cluster15_2 = -0.0
cluster30_cluster37_0 = 0.0
cluster30_cluster37_1 = 0.0
cluster30_cluster37_2 = 7.0
cluster30_cluster38_0 = 0.0
cluster30_cluster38_1 = 0.0
cluster30_cluster38_2 = -0.0
cluster30_cluster44_0 = 0.0
cluster30_cluster44_1 = 0.0
cluster30_cluster44_2 = -0.0
cluster30_cluster49_0 = 0.0
cluster30_cluster49_1 = -0.0
cluster30_cluster49_2 = -0.0
cluster31_cluster4_0 = -0.0
cluster31_cluster4_1 = 0.0
cluster31_cluster4_2 = 0.0
cluster31_cluster7_0 = -0.0
cluster31_cluster7_1 = 1.0
cluster31_cluster7_2 = 0.0
cluster31_cluster12_0 = 2.0
cluster31_cluster12_1 = -0.0
cluster31_cluster12_2 = 1.0
cluster31_cluster15_0 = -0.0
cluster31_cluster15_1 = -0.0
cluster31_cluster15_2 = -0.0
cluster31_cluster37_0 = -0.0
cluster31_cluster37_1 = -0.0
cluster31_cluster37_2 = 1.0
cluster31_cluster38_0 = -0.0
cluster31_cluster38_1 = -0.0
cluster31_cluster38_2 = 1.0
cluster31_cluster44_0 = 0.0
cluster31_cluster44_1 = 1.0
cluster31_cluster44_2 = 3.0
cluster31_cluster49_0 = 0.0
cluster31_cluster49_1 = 0.0
cluster31_cluster49_2 = -0.0
cluster32_cluster4_0 = 0.0
cluster32_cluster4_1 = -0.0
cluster32_cluster4_2 = -0.0
cluster32_cluster7_0 = 0.0
cluster32_cluster7_1 = -0.0
cluster32_cluster7_2 = 0.0
cluster32_cluster12_0 = 0.0
cluster32_cluster12_1 = 0.0
cluster32_cluster12_2 = 0.0
cluster32_cluster15_0 = 0.0
cluster32_cluster15_1 = 1.0
cluster32_cluster15_2 = 1.0
cluster32_cluster37_0 = 0.0
cluster32_cluster37_1 = 0.0
cluster32_cluster37_2 = -0.0
cluster32_cluster38_0 = 0.0
cluster32_cluster38_1 = -0.0
cluster32_cluster38_2 = -0.0
cluster32_cluster44_0 = 1.0
cluster32_cluster44_1 = 2.0
cluster32_cluster44_2 = 2.0
cluster32_cluster49_0 = 0.0
cluster32_cluster49_1 = 1.0
cluster32_cluster49_2 = -0.0
cluster33_cluster4_0 = 0.0
cluster33_cluster4_1 = -0.0
cluster33_cluster4_2 = -0.0
cluster33_cluster7_0 = 0.0
cluster33_cluster7_1 = -0.0
cluster33_cluster7_2 = 0.0
cluster33_cluster12_0 = 0.0
cluster33_cluster12_1 = 1.0
cluster33_cluster12_2 = -0.0
cluster33_cluster15_0 = 0.0
cluster33_cluster15_1 = 0.0
cluster33_cluster15_2 = 4.0
cluster33_cluster37_0 = 0.0
cluster33_cluster37_1 = -0.0
cluster33_cluster37_2 = 0.0
cluster33_cluster38_0 = 0.0
cluster33_cluster38_1 = -0.0
cluster33_cluster38_2 = -0.0
cluster33_cluster44_0 = 0.0
cluster33_cluster44_1 = 1.0
cluster33_cluster44_2 = 1.0
cluster33_cluster49_0 = 0.0
cluster33_cluster49_1 = -0.0
cluster33_cluster49_2 = -0.0
cluster34_cluster4_0 = -0.0
cluster34_cluster4_1 = -0.0
cluster34_cluster4_2 = 0.0
cluster34_cluster7_0 = -0.0
cluster34_cluster7_1 = -0.0
cluster34_cluster7_2 = 0.0
cluster34_cluster12_0 = -0.0
cluster34_cluster12_1 = 1.0
cluster34_cluster12_2 = -0.0
cluster34_cluster15_0 = -0.0
cluster34_cluster15_1 = -0.0
cluster34_cluster15_2 = 0.0
cluster34_cluster37_0 = -0.0
cluster34_cluster37_1 = 1.0
cluster34_cluster37_2 = 0.0
cluster34_cluster38_0 = -0.0
cluster34_cluster38_1 = -0.0
cluster34_cluster38_2 = -0.0
cluster34_cluster44_0 = 2.0
cluster34_cluster44_1 = 0.0
cluster34_cluster44_2 = 4.0
cluster34_cluster49_0 = -0.0
cluster34_cluster49_1 = -0.0
cluster34_cluster49_2 = -0.0
cluster35_cluster4_0 = 0.0
cluster35_cluster4_1 = 0.0
cluster35_cluster4_2 = -0.0
cluster35_cluster7_0 = 0.0
cluster35_cluster7_1 = 0.0
cluster35_cluster7_2 = 1.0
cluster35_cluster12_0 = 0.0
cluster35_cluster12_1 = 0.0
cluster35_cluster12_2 = -0.0
cluster35_cluster15_0 = 0.0
cluster35_cluster15_1 = 0.0
cluster35_cluster15_2 = -0.0
cluster35_cluster37_0 = 0.0
cluster35_cluster37_1 = 0.0
cluster35_cluster37_2 = 0.0
cluster35_cluster38_0 = 0.0
cluster35_cluster38_1 = 2.0
cluster35_cluster38_2 = -0.0
cluster35_cluster44_0 = 1.0
cluster35_cluster44_1 = 0.0
cluster35_cluster44_2 = 6.0
cluster35_cluster49_0 = 0.0
cluster35_cluster49_1 = 0.0
cluster35_cluster49_2 = -0.0
cluster36_cluster4_0 = -0.0
cluster36_cluster4_1 = 19.0
cluster36_cluster4_2 = -0.0
cluster36_cluster7_0 = -0.0
cluster36_cluster7_1 = 1.0
cluster36_cluster7_2 = -0.0
cluster36_cluster12_0 = -0.0
cluster36_cluster12_1 = -0.0
cluster36_cluster12_2 = 25.0
cluster36_cluster15_0 = 15.0
cluster36_cluster15_1 = 5.0
cluster36_cluster15_2 = 15.0
cluster36_cluster37_0 = -0.0
cluster36_cluster37_1 = 6.0
cluster36_cluster37_2 = -0.0
cluster36_cluster38_0 = -0.0
cluster36_cluster38_1 = 4.0
cluster36_cluster38_2 = 3.0
cluster36_cluster44_0 = -0.0
cluster36_cluster44_1 = -0.0
cluster36_cluster44_2 = 2.0
cluster36_cluster49_0 = -0.0
cluster36_cluster49_1 = 2.0
cluster36_cluster49_2 = -0.0
cluster39_cluster4_0 = 0.0
cluster39_cluster4_1 = 1.0
cluster39_cluster4_2 = -0.0
cluster39_cluster7_0 = 0.0
cluster39_cluster7_1 = 0.0
cluster39_cluster7_2 = -0.0
cluster39_cluster12_0 = 0.0
cluster39_cluster12_1 = -0.0
cluster39_cluster12_2 = -0.0
cluster39_cluster15_0 = 0.0
cluster39_cluster15_1 = 1.0
cluster39_cluster15_2 = 0.0
cluster39_cluster37_0 = 0.0
cluster39_cluster37_1 = 1.0
cluster39_cluster37_2 = 3.0
cluster39_cluster38_0 = 0.0
cluster39_cluster38_1 = -0.0
cluster39_cluster38_2 = 1.0
cluster39_cluster44_0 = 0.0
cluster39_cluster44_1 = 0.0
cluster39_cluster44_2 = -0.0
cluster39_cluster49_0 = 0.0
cluster39_cluster49_1 = -0.0
cluster39_cluster49_2 = -0.0
cluster40_cluster4_0 = 0.0
cluster40_cluster4_1 = -0.0
cluster40_cluster4_2 = 0.0
cluster40_cluster7_0 = 0.0
cluster40_cluster7_1 = -0.0
cluster40_cluster7_2 = -0.0
cluster40_cluster12_0 = 0.0
cluster40_cluster12_1 = 0.0
cluster40_cluster12_2 = 0.0
cluster40_cluster15_0 = 0.0
cluster40_cluster15_1 = 1.0
cluster40_cluster15_2 = 0.0
cluster40_cluster37_0 = 0.0
cluster40_cluster37_1 = -0.0
cluster40_cluster37_2 = -0.0
cluster40_cluster38_0 = 0.0
cluster40_cluster38_1 = -0.0
cluster40_cluster38_2 = 0.0
cluster40_cluster44_0 = 0.0
cluster40_cluster44_1 = 4.0
cluster40_cluster44_2 = 3.0
cluster40_cluster49_0 = 0.0
cluster40_cluster49_1 = 0.0
cluster40_cluster49_2 = 0.0
cluster41_cluster4_0 = 0.0
cluster41_cluster4_1 = -0.0
cluster41_cluster4_2 = -0.0
cluster41_cluster7_0 = 0.0
cluster41_cluster7_1 = 1.0
cluster41_cluster7_2 = -0.0
cluster41_cluster12_0 = 0.0
cluster41_cluster12_1 = 0.0
cluster41_cluster12_2 = 0.0
cluster41_cluster15_0 = 0.0
cluster41_cluster15_1 = 1.0
cluster41_cluster15_2 = 5.0
cluster41_cluster37_0 = 0.0
cluster41_cluster37_1 = -0.0
cluster41_cluster37_2 = 0.0
cluster41_cluster38_0 = 0.0
cluster41_cluster38_1 = 1.0
cluster41_cluster38_2 = 0.0
cluster41_cluster44_0 = 0.0
cluster41_cluster44_1 = -0.0
cluster41_cluster44_2 = -0.0
cluster41_cluster49_0 = 0.0
cluster41_cluster49_1 = 1.0
cluster41_cluster49_2 = -0.0
cluster42_cluster4_0 = 0.0
cluster42_cluster4_1 = 0.0
cluster42_cluster4_2 = -0.0
cluster42_cluster7_0 = 0.0
cluster42_cluster7_1 = 0.0
cluster42_cluster7_2 = 1.0
cluster42_cluster12_0 = 0.0
cluster42_cluster12_1 = -0.0
cluster42_cluster12_2 = 1.0
cluster42_cluster15_0 = 0.0
cluster42_cluster15_1 = 2.0
cluster42_cluster15_2 = 0.0
cluster42_cluster37_0 = 0.0
cluster42_cluster37_1 = 0.0
cluster42_cluster37_2 = 1.0
cluster42_cluster38_0 = 0.0
cluster42_cluster38_1 = -0.0
cluster42_cluster38_2 = -0.0
cluster42_cluster44_0 = 1.0
cluster42_cluster44_1 = 1.0
cluster42_cluster44_2 = 0.0
cluster42_cluster49_0 = 0.0
cluster42_cluster49_1 = -0.0
cluster42_cluster49_2 = -0.0
cluster43_cluster4_0 = 0.0
cluster43_cluster4_1 = -0.0
cluster43_cluster4_2 = 2.0
cluster43_cluster7_0 = 0.0
cluster43_cluster7_1 = 1.0
cluster43_cluster7_2 = -0.0
cluster43_cluster12_0 = 0.0
cluster43_cluster12_1 = -0.0
cluster43_cluster12_2 = 0.0
cluster43_cluster15_0 = 0.0
cluster43_cluster15_1 = 4.0
cluster43_cluster15_2 = 0.0
cluster43_cluster37_0 = 0.0
cluster43_cluster37_1 = 0.0
cluster43_cluster37_2 = 0.0
cluster43_cluster38_0 = 0.0
cluster43_cluster38_1 = -0.0
cluster43_cluster38_2 = 4.0
cluster43_cluster44_0 = 0.0
cluster43_cluster44_1 = -0.0
cluster43_cluster44_2 = 0.0
cluster43_cluster49_0 = 0.0
cluster43_cluster49_1 = -0.0
cluster43_cluster49_2 = 2.0
cluster45_cluster4_0 = -0.0
cluster45_cluster4_1 = -0.0
cluster45_cluster4_2 = -0.0
cluster45_cluster7_0 = 0.0
cluster45_cluster7_1 = -0.0
cluster45_cluster7_2 = -0.0
cluster45_cluster12_0 = -0.0
cluster45_cluster12_1 = -0.0
cluster45_cluster12_2 = -0.0
cluster45_cluster15_0 = 2.0
cluster45_cluster15_1 = -0.0
cluster45_cluster15_2 = 3.0
cluster45_cluster37_0 = -0.0
cluster45_cluster37_1 = 1.0
cluster45_cluster37_2 = 1.0
cluster45_cluster38_0 = -0.0
cluster45_cluster38_1 = -0.0
cluster45_cluster38_2 = -0.0
cluster45_cluster44_0 = -0.0
cluster45_cluster44_1 = 1.0
cluster45_cluster44_2 = -0.0
cluster45_cluster49_0 = -0.0
cluster45_cluster49_1 = -0.0
cluster45_cluster49_2 = -0.0
cluster46_cluster4_0 = 0.0
cluster46_cluster4_1 = -0.0
cluster46_cluster4_2 = -0.0
cluster46_cluster7_0 = 0.0
cluster46_cluster7_1 = 0.0
cluster46_cluster7_2 = 1.0
cluster46_cluster12_0 = 0.0
cluster46_cluster12_1 = -0.0
cluster46_cluster12_2 = 1.0
cluster46_cluster15_0 = 0.0
cluster46_cluster15_1 = -0.0
cluster46_cluster15_2 = 0.0
cluster46_cluster37_0 = 0.0
cluster46_cluster37_1 = 0.0
cluster46_cluster37_2 = 0.0
cluster46_cluster38_0 = 0.0
cluster46_cluster38_1 = 0.0
cluster46_cluster38_2 = -0.0
cluster46_cluster44_0 = 0.0
cluster46_cluster44_1 = 4.0
cluster46_cluster44_2 = 2.0
cluster46_cluster49_0 = 0.0
cluster46_cluster49_1 = -0.0
cluster46_cluster49_2 = 1.0
cluster47_cluster4_0 = -0.0
cluster47_cluster4_1 = -0.0
cluster47_cluster4_2 = -0.0
cluster47_cluster7_0 = -0.0
cluster47_cluster7_1 = 2.0
cluster47_cluster7_2 = -0.0
cluster47_cluster12_0 = 0.0
cluster47_cluster12_1 = 1.0
cluster47_cluster12_2 = 1.0
cluster47_cluster15_0 = 1.0
cluster47_cluster15_1 = 1.0
cluster47_cluster15_2 = 1.0
cluster47_cluster37_0 = -0.0
cluster47_cluster37_1 = -0.0
cluster47_cluster37_2 = 0.0
cluster47_cluster38_0 = 0.0
cluster47_cluster38_1 = 0.0
cluster47_cluster38_2 = 2.0
cluster47_cluster44_0 = 0.0
cluster47_cluster44_1 = -0.0
cluster47_cluster44_2 = 1.0
cluster47_cluster49_0 = 0.0
cluster47_cluster49_1 = -0.0
cluster47_cluster49_2 = -0.0
cluster48_cluster4_0 = -0.0
cluster48_cluster4_1 = -0.0
cluster48_cluster4_2 = 0.0
cluster48_cluster7_0 = -0.0
cluster48_cluster7_1 = -0.0
cluster48_cluster7_2 = 0.0
cluster48_cluster12_0 = -0.0
cluster48_cluster12_1 = -0.0
cluster48_cluster12_2 = 3.0
cluster48_cluster15_0 = 1.0
cluster48_cluster15_1 = -0.0
cluster48_cluster15_2 = -0.0
cluster48_cluster37_0 = -0.0
cluster48_cluster37_1 = -0.0
cluster48_cluster37_2 = 1.0
cluster48_cluster38_0 = -0.0
cluster48_cluster38_1 = 1.0
cluster48_cluster38_2 = 1.0
cluster48_cluster44_0 = 1.0
cluster48_cluster44_1 = 3.0
cluster48_cluster44_2 = -0.0
cluster48_cluster49_0 = -0.0
cluster48_cluster49_1 = -0.0
cluster48_cluster49_2 = 0.0
avg_reward4_0 = 10.699644088745117
avg_reward4_1 = 24.493891716003418
avg_reward4_2 = 50.05301666259767
avg_reward7_0 = 9.229032993316652
avg_reward7_1 = 22.941174507141113
avg_reward7_2 = 39.46548652648926
avg_reward12_0 = 8.268094062805176
avg_reward12_1 = 25.53153133392334
avg_reward12_2 = 38.70838928222658
avg_reward15_0 = 7.895686626434326
avg_reward15_1 = 20.341919898986813
avg_reward15_2 = 41.40463638305664
avg_reward37_0 = 9.64581298828125
avg_reward37_1 = 24.054926872253418
avg_reward37_2 = 49.60775184631348
avg_reward38_0 = 11.886139869689941
avg_reward38_1 = 20.320026397705078
avg_reward38_2 = 46.148014068603516
avg_reward44_0 = 6.9912426471710205
avg_reward44_1 = 23.54959011077881
avg_reward44_2 = 45.43318748474122
avg_reward49_0 = 9.543416500091553
avg_reward49_1 = 23.32419490814209
avg_reward49_2 = 44.12683486938477
