user:[46, 32, 11, 5, 6, 22, 26, 48, 42, 10, 28, 40, 17, 16, 31, 9]
selected sites ID:45,36,8,18,14,39,37
cluster23_cluster15_0 = -0.0
cluster23_cluster15_1 = -0.0
cluster23_cluster15_2 = 0.0
cluster23_cluster37_0 = -0.0
cluster23_cluster37_1 = -0.0
cluster23_cluster37_2 = 0.0
cluster23_cluster38_0 = -0.0
cluster23_cluster38_1 = -0.0
cluster23_cluster38_2 = -0.0
cluster23_cluster44_0 = 0.0
cluster23_cluster44_1 = 0.0
cluster23_cluster44_2 = 0.0
cluster23_cluster49_0 = -0.0
cluster23_cluster49_1 = -0.0
cluster23_cluster49_2 = -0.0
cluster24_cluster4_0 = -0.0
cluster24_cluster4_1 = -0.0
cluster24_cluster4_2 = -0.0
cluster24_cluster7_0 = -0.0
cluster24_cluster7_1 = 0.0
cluster24_cluster7_2 = 0.0
cluster24_cluster12_0 = -0.0
cluster24_cluster12_1 = 0.0
cluster24_cluster12_2 = 5.0
cluster24_cluster15_0 = -0.0
cluster24_cluster15_1 = -0.0
cluster24_cluster15_2 = 0.0
cluster24_cluster37_0 = -0.0
cluster24_cluster37_1 = 0.0
cluster24_cluster37_2 = 1.0
cluster24_cluster38_0 = -0.0
cluster24_cluster38_1 = 1.0
cluster24_cluster38_2 = -0.0
cluster24_cluster44_0 = -0.0
cluster24_cluster44_1 = -0.0
cluster24_cluster44_2 = -0.0
cluster24_cluster49_0 = -0.0
cluster24_cluster49_1 = 2.0
cluster24_cluster49_2 = -0.0
cluster25_cluster4_0 = -0.0
cluster25_cluster4_1 = -0.0
cluster25_cluster4_2 = 0.0
cluster25_cluster7_0 = -0.0
cluster25_cluster7_1 = -0.0
cluster25_cluster7_2 = -0.0
cluster25_cluster12_0 = 3.0
cluster25_cluster12_1 = 5.0
cluster25_cluster12_2 = 1.0000000000000007
cluster25_cluster15_0 = -0.0
cluster25_cluster15_1 = -0.0
cluster25_cluster15_2 = 6.0
cluster25_cluster37_0 = -0.0
cluster25_cluster37_1 = -0.0
cluster25_cluster37_2 = 0.0
cluster25_cluster38_0 = -0.0
cluster25_cluster38_1 = -0.0
cluster25_cluster38_2 = 0.0
cluster25_cluster44_0 = -0.0
cluster25_cluster44_1 = -0.0
cluster25_cluster44_2 = 0.0
cluster25_cluster49_0 = 0.0
cluster25_cluster49_1 = -0.0
cluster25_cluster49_2 = -0.0
cluster26_cluster4_0 = -0.0
cluster26_cluster4_1 = -0.0
cluster26_cluster4_2 = -0.0
cluster26_cluster7_0 = -0.0
cluster26_cluster7_1 = -0.0
cluster26_cluster7_2 = -0.0
cluster26_cluster12_0 = 1.0
cluster26_cluster12_1 = 3.0
cluster26_cluster12_2 = 2.0
cluster26_cluster15_0 = 0.0
cluster26_cluster15_1 = -0.0
cluster26_cluster15_2 = 1.0
cluster26_cluster37_0 = -0.0
cluster26_cluster37_1 = 0.0
cluster26_cluster37_2 = 1.0
cluster26_cluster38_0 = -0.0
cluster26_cluster38_1 = -0.0
cluster26_cluster38_2 = 1.0
cluster26_cluster44_0 = -0.0
cluster26_cluster44_1 = 0.0
cluster26_cluster44_2 = -0.0
cluster26_cluster49_0 = -0.0
cluster26_cluster49_1 = -0.0
cluster26_cluster49_2 = -0.0
cluster27_cluster4_0 = -0.0
cluster27_cluster4_1 = 5.0
cluster27_cluster4_2 = 5.000000000000001
cluster27_cluster7_0 = -0.0
cluster27_cluster7_1 = 0.0
cluster27_cluster7_2 = 0.0
cluster27_cluster12_0 = -0.0
cluster27_cluster12_1 = -0.0
cluster27_cluster12_2 = 1.0
cluster27_cluster15_0 = -0.0
cluster27_cluster15_1 = 0.0
cluster27_cluster15_2 = 1.0
cluster27_cluster37_0 = -0.0
cluster27_cluster37_1 = -0.0
cluster27_cluster37_2 = -0.0
cluster27_cluster38_0 = -0.0
cluster27_cluster38_1 = 0.0
cluster27_cluster38_2 = 0.0
cluster27_cluster44_0 = -0.0
cluster27_cluster44_1 = -0.0
cluster27_cluster44_2 = -0.0
cluster27_cluster49_0 = -0.0
cluster27_cluster49_1 = -0.0
cluster27_cluster49_2 = -0.0
cluster28_cluster4_0 = 0.0
cluster28_cluster4_1 = 0.0
cluster28_cluster4_2 = 2.0
cluster28_cluster7_0 = -0.0
cluster28_cluster7_1 = -0.0
cluster28_cluster7_2 = -0.0
cluster28_cluster12_0 = 1.0
cluster28_cluster12_1 = 4.0
cluster28_cluster12_2 = 1.0
cluster28_cluster15_0 = -0.0
cluster28_cluster15_1 = -0.0
cluster28_cluster15_2 = -0.0
cluster28_cluster37_0 = -0.0
cluster28_cluster37_1 = 0.0
cluster28_cluster37_2 = 1.0
cluster28_cluster38_0 = 0.0
cluster28_cluster38_1 = -0.0
cluster28_cluster38_2 = -0.0
cluster28_cluster44_0 = -0.0
cluster28_cluster44_1 = -0.0
cluster28_cluster44_2 = -0.0
cluster28_cluster49_0 = -0.0
cluster28_cluster49_1 = -0.0
cluster28_cluster49_2 = -0.0
cluster29_cluster4_0 = 1.0
cluster29_cluster4_1 = 5.0
cluster29_cluster4_2 = 3.0
cluster29_cluster7_0 = 0.0
cluster29_cluster7_1 = -0.0
cluster29_cluster7_2 = 0.0
cluster29_cluster12_0 = 0.0
cluster29_cluster12_1 = 0.0
cluster29_cluster12_2 = -0.0
cluster29_cluster15_0 = 0.0
cluster29_cluster15_1 = 0.0
cluster29_cluster15_2 = -0.0
cluster29_cluster37_0 = 0.0
cluster29_cluster37_1 = -0.0
cluster29_cluster37_2 = 0.0
cluster29_cluster38_0 = -0.0
cluster29_cluster38_1 = -0.0
cluster29_cluster38_2 = 0.0
cluster29_cluster44_0 = -0.0
cluster29_cluster44_1 = -0.0
cluster29_cluster44_2 = -0.0
cluster29_cluster49_0 = 0.0
cluster29_cluster49_1 = -0.0
cluster29_cluster49_2 = -0.0
cluster30_cluster4_0 = -0.0
cluster30_cluster4_1 = 9.0
cluster30_cluster4_2 = 0.9999999999999997
cluster30_cluster7_0 = -0.0
cluster30_cluster7_1 = 0.0
cluster30_cluster7_2 = -0.0
cluster30_cluster12_0 = -0.0
cluster30_cluster12_1 = -0.0
cluster30_cluster12_2 = 5.0
cluster30_cluster15_0 = -0.0
cluster30_cluster15_1 = 1.0
cluster30_cluster15_2 = 1.0
cluster30_cluster37_0 = -0.0
cluster30_cluster37_1 = -0.0
cluster30_cluster37_2 = 0.0
cluster30_cluster38_0 = -0.0
cluster30_cluster38_1 = -0.0
cluster30_cluster38_2 = 1.0
cluster30_cluster44_0 = -0.0
cluster30_cluster44_1 = -0.0
cluster30_cluster44_2 = -0.0
cluster30_cluster49_0 = -0.0
cluster30_cluster49_1 = -0.0
cluster30_cluster49_2 = -0.0
cluster31_cluster4_0 = 2.0
cluster31_cluster4_1 = 0.9999999999999978
cluster31_cluster4_2 = 3.637785002483034e-12
cluster31_cluster7_0 = -0.0
cluster31_cluster7_1 = -0.0
cluster31_cluster7_2 = -0.0
cluster31_cluster12_0 = -0.0
cluster31_cluster12_1 = 0.0
cluster31_cluster12_2 = 3.6245049529302928e-12
cluster31_cluster15_0 = 0.0
cluster31_cluster15_1 = 0.0
cluster31_cluster15_2 = 5.999999999992737
cluster31_cluster37_0 = -0.0
cluster31_cluster37_1 = 0.0
cluster31_cluster37_2 = -0.0
cluster31_cluster38_0 = -0.0
cluster31_cluster38_1 = -0.0
cluster31_cluster38_2 = -0.0
cluster31_cluster44_0 = -0.0
cluster31_cluster44_1 = -0.0
cluster31_cluster44_2 = 0.0
cluster31_cluster49_0 = -0.0
cluster31_cluster49_1 = 1.0000000000000022
cluster31_cluster49_2 = -0.0
cluster32_cluster4_0 = 1.0
cluster32_cluster4_1 = 3.0
cluster32_cluster4_2 = 3.0
cluster32_cluster7_0 = -0.0
cluster32_cluster7_1 = -0.0
cluster32_cluster7_2 = 0.0
cluster32_cluster12_0 = -0.0
cluster32_cluster12_1 = 1.0
cluster32_cluster12_2 = -0.0
cluster32_cluster15_0 = -0.0
cluster32_cluster15_1 = 0.0
cluster32_cluster15_2 = -0.0
cluster32_cluster37_0 = -0.0
cluster32_cluster37_1 = -0.0
cluster32_cluster37_2 = -0.0
cluster32_cluster38_0 = -0.0
cluster32_cluster38_1 = -0.0
cluster32_cluster38_2 = 0.0
cluster32_cluster44_0 = 0.0
cluster32_cluster44_1 = -0.0
cluster32_cluster44_2 = -0.0
cluster32_cluster49_0 = -0.0
cluster32_cluster49_1 = -0.0
cluster32_cluster49_2 = -0.0
cluster33_cluster4_0 = -0.0
cluster33_cluster4_1 = 2.0
cluster33_cluster4_2 = 5.0
cluster33_cluster7_0 = -0.0
cluster33_cluster7_1 = -0.0
cluster33_cluster7_2 = -0.0
cluster33_cluster12_0 = -0.0
cluster33_cluster12_1 = -0.0
cluster33_cluster12_2 = -0.0
cluster33_cluster15_0 = -0.0
cluster33_cluster15_1 = -0.0
cluster33_cluster15_2 = -0.0
cluster33_cluster37_0 = -0.0
cluster33_cluster37_1 = -0.0
cluster33_cluster37_2 = -0.0
cluster33_cluster38_0 = -0.0
cluster33_cluster38_1 = 0.0
cluster33_cluster38_2 = -0.0
cluster33_cluster44_0 = -0.0
cluster33_cluster44_1 = 0.0
cluster33_cluster44_2 = -0.0
cluster33_cluster49_0 = -0.0
cluster33_cluster49_1 = -0.0
cluster33_cluster49_2 = 0.0
cluster34_cluster4_0 = 2.0
cluster34_cluster4_1 = 2.0
cluster34_cluster4_2 = 4.0
cluster34_cluster7_0 = -0.0
cluster34_cluster7_1 = -0.0
cluster34_cluster7_2 = 0.0
cluster34_cluster12_0 = -0.0
cluster34_cluster12_1 = -0.0
cluster34_cluster12_2 = -0.0
cluster34_cluster15_0 = -0.0
cluster34_cluster15_1 = -0.0
cluster34_cluster15_2 = 0.0
cluster34_cluster37_0 = -0.0
cluster34_cluster37_1 = -0.0
cluster34_cluster37_2 = 0.0
cluster34_cluster38_0 = -0.0
cluster34_cluster38_1 = 0.0
cluster34_cluster38_2 = -0.0
cluster34_cluster44_0 = 0.0
cluster34_cluster44_1 = -0.0
cluster34_cluster44_2 = -0.0
cluster34_cluster49_0 = -0.0
cluster34_cluster49_1 = -0.0
cluster34_cluster49_2 = 0.0
cluster35_cluster4_0 = 0.0
cluster35_cluster4_1 = 0.0
cluster35_cluster4_2 = 7.000000000000001
cluster35_cluster7_0 = -0.0
cluster35_cluster7_1 = -0.0
cluster35_cluster7_2 = 0.0
cluster35_cluster12_0 = 1.0
cluster35_cluster12_1 = 0.0
cluster35_cluster12_2 = 0.0
cluster35_cluster15_0 = -0.0
cluster35_cluster15_1 = 1.0
cluster35_cluster15_2 = -0.0
cluster35_cluster37_0 = -0.0
cluster35_cluster37_1 = -0.0
cluster35_cluster37_2 = 0.0
cluster35_cluster38_0 = -0.0
cluster35_cluster38_1 = 1.0000000000000129
cluster35_cluster38_2 = -0.0
cluster35_cluster44_0 = -0.0
cluster35_cluster44_1 = -0.0
cluster35_cluster44_2 = -0.0
cluster35_cluster49_0 = -0.0
cluster35_cluster49_1 = -0.0
cluster35_cluster49_2 = 0.0
cluster36_cluster4_0 = -0.0
cluster36_cluster4_1 = 1.0
cluster36_cluster4_2 = 0.0
cluster36_cluster7_0 = -0.0
cluster36_cluster7_1 = 0.0
cluster36_cluster7_2 = 10.0
cluster36_cluster12_0 = 15.0
cluster36_cluster12_1 = 36.00000000000364
cluster36_cluster12_2 = 7.0
cluster36_cluster15_0 = -0.0
cluster36_cluster15_1 = 0.0
cluster36_cluster15_2 = 9.0
cluster36_cluster37_0 = -0.0
cluster36_cluster37_1 = 0.0
cluster36_cluster37_2 = 3.0
cluster36_cluster38_0 = -0.0
cluster36_cluster38_1 = -3.637978807091713e-12
cluster36_cluster38_2 = 11.0
cluster36_cluster44_0 = -0.0
cluster36_cluster44_1 = -0.0
cluster36_cluster44_2 = 0.0
cluster36_cluster49_0 = 0.0
cluster36_cluster49_1 = -0.0
cluster36_cluster49_2 = 5.000000000000001
cluster39_cluster4_0 = -0.0
cluster39_cluster4_1 = 3.0
cluster39_cluster4_2 = 0.0
cluster39_cluster7_0 = -0.0
cluster39_cluster7_1 = 0.0
cluster39_cluster7_2 = -0.0
cluster39_cluster12_0 = -0.0
cluster39_cluster12_1 = -0.0
cluster39_cluster12_2 = -0.0
cluster39_cluster15_0 = -0.0
cluster39_cluster15_1 = -0.0
cluster39_cluster15_2 = 0.0
cluster39_cluster37_0 = -0.0
cluster39_cluster37_1 = 0.0
cluster39_cluster37_2 = -0.0
cluster39_cluster38_0 = -0.0
cluster39_cluster38_1 = -0.0
cluster39_cluster38_2 = 0.0
cluster39_cluster44_0 = -0.0
cluster39_cluster44_1 = 0.0
cluster39_cluster44_2 = 4.0
cluster39_cluster49_0 = -0.0
cluster39_cluster49_1 = -0.0
cluster39_cluster49_2 = -0.0
cluster40_cluster4_0 = -0.0
cluster40_cluster4_1 = -0.0
cluster40_cluster4_2 = -0.0
cluster40_cluster7_0 = -0.0
cluster40_cluster7_1 = -0.0
cluster40_cluster7_2 = -0.0
cluster40_cluster12_0 = -0.0
cluster40_cluster12_1 = 0.0
cluster40_cluster12_2 = 3.0
cluster40_cluster15_0 = -0.0
cluster40_cluster15_1 = -0.0
cluster40_cluster15_2 = 0.0
cluster40_cluster37_0 = -0.0
cluster40_cluster37_1 = -0.0
cluster40_cluster37_2 = -0.0
cluster40_cluster38_0 = -0.0
cluster40_cluster38_1 = 0.0
cluster40_cluster38_2 = -0.0
cluster40_cluster44_0 = -0.0
cluster40_cluster44_1 = -0.0
cluster40_cluster44_2 = -0.0
cluster40_cluster49_0 = -0.0
cluster40_cluster49_1 = 5.0
cluster40_cluster49_2 = 0.0
cluster41_cluster4_0 = -0.0
cluster41_cluster4_1 = -0.0
cluster41_cluster4_2 = -0.0
cluster41_cluster7_0 = -0.0
cluster41_cluster7_1 = -0.0
cluster41_cluster7_2 = -0.0
cluster41_cluster12_0 = -0.0
cluster41_cluster12_1 = 4.0
cluster41_cluster12_2 = 5.0
cluster41_cluster15_0 = -0.0
cluster41_cluster15_1 = 0.0
cluster41_cluster15_2 = 0.0
cluster41_cluster37_0 = -0.0
cluster41_cluster37_1 = -0.0
cluster41_cluster37_2 = 0.0
cluster41_cluster38_0 = -0.0
cluster41_cluster38_1 = -0.0
cluster41_cluster38_2 = 0.0
cluster41_cluster44_0 = -0.0
cluster41_cluster44_1 = -0.0
cluster41_cluster44_2 = -0.0
cluster41_cluster49_0 = -0.0
cluster41_cluster49_1 = -0.0
cluster41_cluster49_2 = 0.0
cluster42_cluster4_0 = 1.0
cluster42_cluster4_1 = 3.0
cluster42_cluster4_2 = 1.9999999999998894
cluster42_cluster7_0 = -0.0
cluster42_cluster7_1 = 0.0
cluster42_cluster7_2 = -0.0
cluster42_cluster12_0 = -0.0
cluster42_cluster12_1 = -0.0
cluster42_cluster12_2 = -0.0
cluster42_cluster15_0 = -0.0
cluster42_cluster15_1 = -0.0
cluster42_cluster15_2 = 0.0
cluster42_cluster37_0 = -0.0
cluster42_cluster37_1 = 0.0
cluster42_cluster37_2 = 1.0000000000001104
cluster42_cluster38_0 = -0.0
cluster42_cluster38_1 = -0.0
cluster42_cluster38_2 = 0.0
cluster42_cluster44_0 = 0.0
cluster42_cluster44_1 = -0.0
cluster42_cluster44_2 = 0.0
cluster42_cluster49_0 = -0.0
cluster42_cluster49_1 = -0.0
cluster42_cluster49_2 = -0.0
cluster43_cluster4_0 = -0.0
cluster43_cluster4_1 = 5.0
cluster43_cluster4_2 = 0.0
cluster43_cluster7_0 = -0.0
cluster43_cluster7_1 = -0.0
cluster43_cluster7_2 = 5.999999999999999
cluster43_cluster12_0 = -0.0
cluster43_cluster12_1 = 0.0
cluster43_cluster12_2 = 0.0
cluster43_cluster15_0 = -0.0
cluster43_cluster15_1 = 0.0
cluster43_cluster15_2 = -0.0
cluster43_cluster37_0 = -0.0
cluster43_cluster37_1 = 0.0
cluster43_cluster37_2 = 0.0
cluster43_cluster38_0 = -0.0
cluster43_cluster38_1 = 0.0
cluster43_cluster38_2 = 1.0
cluster43_cluster44_0 = -0.0
cluster43_cluster44_1 = 0.0
cluster43_cluster44_2 = 0.0
cluster43_cluster49_0 = -0.0
cluster43_cluster49_1 = -0.0
cluster43_cluster49_2 = 1.0000000000000009
cluster45_cluster4_0 = 2.0
cluster45_cluster4_1 = 2.0
cluster45_cluster4_2 = 3.0
cluster45_cluster7_0 = -0.0
cluster45_cluster7_1 = -0.0
cluster45_cluster7_2 = -0.0
cluster45_cluster12_0 = -0.0
cluster45_cluster12_1 = -0.0
cluster45_cluster12_2 = 0.0
cluster45_cluster15_0 = -0.0
cluster45_cluster15_1 = -0.0
cluster45_cluster15_2 = 1.0
cluster45_cluster37_0 = -0.0
cluster45_cluster37_1 = -0.0
cluster45_cluster37_2 = 0.0
cluster45_cluster38_0 = -0.0
cluster45_cluster38_1 = 0.0
cluster45_cluster38_2 = 0.0
cluster45_cluster44_0 = 0.0
cluster45_cluster44_1 = -0.0
cluster45_cluster44_2 = 0.0
cluster45_cluster49_0 = -0.0
cluster45_cluster49_1 = -0.0
cluster45_cluster49_2 = -0.0
cluster46_cluster4_0 = -0.0
cluster46_cluster4_1 = 4.0
cluster46_cluster4_2 = 5.0
cluster46_cluster7_0 = -0.0
cluster46_cluster7_1 = -0.0
cluster46_cluster7_2 = 0.0
cluster46_cluster12_0 = -0.0
cluster46_cluster12_1 = 0.0
cluster46_cluster12_2 = -0.0
cluster46_cluster15_0 = -0.0
cluster46_cluster15_1 = 0.0
cluster46_cluster15_2 = -0.0
cluster46_cluster37_0 = -0.0
cluster46_cluster37_1 = -0.0
cluster46_cluster37_2 = 0.0
cluster46_cluster38_0 = -0.0
cluster46_cluster38_1 = -0.0
cluster46_cluster38_2 = -0.0
cluster46_cluster44_0 = -0.0
cluster46_cluster44_1 = 0.0
cluster46_cluster44_2 = -0.0
cluster46_cluster49_0 = -0.0
cluster46_cluster49_1 = -0.0
cluster46_cluster49_2 = -0.0
cluster47_cluster4_0 = -0.0
cluster47_cluster4_1 = 0.0
cluster47_cluster4_2 = 0.0
cluster47_cluster7_0 = -0.0
cluster47_cluster7_1 = -0.0
cluster47_cluster7_2 = 0.9999999999999997
cluster47_cluster12_0 = 1.0
cluster47_cluster12_1 = 3.63825009146236e-12
cluster47_cluster12_2 = 0.0
cluster47_cluster15_0 = -0.0
cluster47_cluster15_1 = -0.0
cluster47_cluster15_2 = 3.0000000000000004
cluster47_cluster37_0 = 0.0
cluster47_cluster37_1 = -3.637978807091713e-12
cluster47_cluster37_2 = -0.0
cluster47_cluster38_0 = 0.0
cluster47_cluster38_1 = -0.0
cluster47_cluster38_2 = 0.0
cluster47_cluster44_0 = -0.0
cluster47_cluster44_1 = -0.0
cluster47_cluster44_2 = 0.0
cluster47_cluster49_0 = -0.0
cluster47_cluster49_1 = 4.0
cluster47_cluster49_2 = 0.9999999999999997
cluster48_cluster4_0 = 2.0
cluster48_cluster4_1 = 2.9999999999999862
cluster48_cluster4_2 = 4.0
cluster48_cluster7_0 = -0.0
cluster48_cluster7_1 = -0.0
cluster48_cluster7_2 = -0.0
cluster48_cluster12_0 = -0.0
cluster48_cluster12_1 = 1.0000000000000138
cluster48_cluster12_2 = 0.0
cluster48_cluster15_0 = -0.0
cluster48_cluster15_1 = 0.0
cluster48_cluster15_2 = -0.0
cluster48_cluster37_0 = -0.0
cluster48_cluster37_1 = -0.0
cluster48_cluster37_2 = -0.0
cluster48_cluster38_0 = 0.0
cluster48_cluster38_1 = 0.0
cluster48_cluster38_2 = 1.0
cluster48_cluster44_0 = -0.0
cluster48_cluster44_1 = -0.0
cluster48_cluster44_2 = -0.0
cluster48_cluster49_0 = -0.0
cluster48_cluster49_1 = -0.0
cluster48_cluster49_2 = 0.0
avg_reward4_0 = 7.540623664855957
avg_reward4_1 = 16.03516292572022
avg_reward4_2 = 40.223140716552734
avg_reward7_0 = 7.43407416343689
avg_reward7_1 = 16.669782638550153
avg_reward7_2 = 40.619964599609375
avg_reward12_0 = 7.987228870391847
avg_reward12_1 = 21.587096214288973
avg_reward12_2 = 0.0
avg_reward15_0 = 8.005440235137941
avg_reward15_1 = 17.05762481689453
avg_reward15_2 = 0.0
avg_reward37_0 = 8.46592378616333
avg_reward37_1 = 19.905051231384277
avg_reward37_2 = 28.21599674224853
avg_reward38_0 = 9.69144582748413
avg_reward38_1 = 13.388318538658496
avg_reward38_2 = 0.0
avg_reward44_0 = 8.434383869171137
avg_reward44_1 = 20.83504295349121
avg_reward44_2 = 0.0
avg_reward49_0 = 10.537257194519043
avg_reward49_1 = -2.220446049250313e-11
avg_reward49_2 = 43.73298263549805
